ID,PROPERTY ADDRESS,SUBMISSION DATE,OWNER NAME,OWNER DATE,OWNER MANAGEMENT AGENT NAME,OWNER NOTICES AGENT NAME,OWNER NOTICES AGENT PHONE,OWNER NOTICES AGENT EMAIL,OWNER ADDRESS,OWNER CITY,OWNER STATE,OWNER ZIP,OWNER MANAGEMENT AGENT ADDRESS,OWNER MANAGEMENT AGENT CITY,OWNER MANAGEMENT AGENT STATE,OWNER MANAGEMENT AGENT ZIP,LOCATION
684454,3807 S Albany Av,06/28/2024,U.S. BANK c/o Fay Servicing,06/18/2024,MICHAEL OLSZEWSKI/ AGENT,"Law Offices of Ira T. Nevel, LLC",(312) 357-1125,pleadings@nevellaw.com,425 S FINANCIAL PL,CHICAGO,IL,60605,1545 S. 61ST COURT,CICERO,IL,60804,POINT (-87.70184865243138 41.824215100057145)
685129,2501 S Avers Av,07/01/2024,"Federal Home Loan Mortgage Corporation, as trustee for Fredd",05/01/2024,Denise Arritt,Denise Arritt,(949) 301-7650,rentals@ca-usa.com,8950 Cypress Waters Blvd,Coppell,TX,75019,"1 MacArthur Place, Suite 100",Santa Ana,CA,92707,POINT (-87.72079068211715 41.846054342691154)
685199,4055 W Calumet Av,07/02/2024,Rushmore Servicing,06/25/2024,Property management,Ira T. Nevel,(312) 357-1125,pleadings@nevellaw.com,800 State Highway 1121 Bypass,Lewisville,TX,75067,"800 State Highway 1121 Bypass,",Lewisville,TX,75067,POINT (-87.61831163189854 41.820420704586915)
687378,7356 S Champlain Av,07/11/2024,Wilmington Savings Fund Society,06/11/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.60924601392996 41.760489759551454)
690336,5136 S Francisco Av,07/24/2024,"JPMorgan Chase Bank, MSR Purchase",08/15/2023,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.6965571436597 41.79983256332344)
691625,3814 N Janssen Av,07/29/2024,"PNC Bank, National Association",07/22/2024,"PNC Bank, NA","PNC Bank, National Association",(412) 762-5888,reo@pnc.com,3232 Newmark Dr Mail Stop: REO B6-YM13-01-8,Miamisburg,OH,45342,249 Fifth Ave Mail Stop; P1-POPP-17-B,Pittsburgh,PA,15222,POINT (-87.66591133267808 41.951171640555536)
691800,8812 S Marshfield Av,07/29/2024,Fannie Mae,07/10/2024,Adam Wavrunek/Domain Realty,Adam Wavrunek/Domain Realty,(773) 235-9150,aw@domainreo.com,1 S WACKER DR,CHICAGO,IL,60606,2624 W FULLERTON AVE,CHICAGO,IL,60647,POINT (-87.66436165743865 41.733515153564966)
692601,6804 S Perry Av,08/02/2024,"FRESB SB47 Perry, LLC",05/02/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.62845241724969 41.770691453051775)
692602,7123 S Rhodes Av,08/02/2024,Fay Servicing,07/09/2024,GRACE PRZYBYSZ,"Law Offices of Ira T. Nevel, LLC",(312) 357-1125,pleadings@nevellaw.com,"440 S LA SALLE ST , STE 2000",CHICAGO,IL,60605,3318 N CENTRAL AVE,CHICAGO,IL,60634,POINT (-87.6114723302868 41.76506113159896)
692822,7148 S East End Av,08/02/2024,"FRESB SB68 East End, LLC",09/08/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.58378268073915 41.764612999362)
692825,6125 S Indiana Av,08/02/2024,"FRESB SB68 Indiana, LLC",09/08/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.6204023197592 41.783064658381846)
692826,8004 S Eberhart Av,08/02/2024,"FRESB SB68 5SS, LLC",09/12/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.61259329165023 41.749125576971224)
692827,8015 S Vernon Av,08/02/2024,"FRESB SB68 5SS, LLC",09/12/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.61350542386538 41.748825465670514)
692870,7000 S Cregier Av,08/02/2024,"FRESB SB68 5SS, LLC",09/12/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.58141713909905 41.767843532015505)
692871,7044 S Cornell Av,08/02/2024,"FRESB SB68 5SS, LLC",09/12/2023,M. Shapiro Management Company LLC,M. Shapiro Management Company LLC,(248) 865-0066,msrecompliance@mshapirorealestate.com,"9 Springhouse Innovation Park, Suite 200",Lower Gwynedd,PA,19002,31550 Northwestern Hwy,Farmington Hills,MI,48334,POINT (-87.58450307811253 41.76653530184643)
692904,7842 S Seeley Av,08/02/2024,Federal National Mortgage Association,07/22/2024,Pearson Realty Group,Pear,(773) 325-2800,reo@pearsonrealtygroup.com,1 S WACKER DR,CHICAGO,IL,60606,1000 N MILWAUKEE AVE,CHICAGO,IL,60642,POINT (-87.67451503572853 41.750759224396084)
693743,6619 S Ellis Av,08/06/2024,Fay Servicing,08/02/2024,Steve Meeker,"Ira T. Nevel, LLC",(312) 357-1125,pleadings@nevellaw.com,425 S FINANCIAL PL,CHICAGO,IL,60605,18225 Grant Street,Lansing,IL,60438,POINT (-87.60078062961355 41.77441295868072)
694612,7430 S Luella Av,08/09/2024,"Federal Home Loan Mortgage Corporation, as Trustee for the b",06/17/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.57017772701886 41.759826996342724)
698858,12328 S Normal Av,08/28/2024,"Federal Home Loan Mortgage Corporation, as Trustee for the b",07/10/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.63457135819706 41.66973143373189)
699321,4500 N Saint Louis Av,08/30/2024,"Towd Point Mortgage Trust 2017-3, U.S. Bank National Associa",06/25/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.71579166925623 41.96301252084282)
700401,10104 S Eggleston Av,09/05/2024,Federal National Mortgage Association,08/15/2024,Pearson Realty Group,Pearson Realty Group,(773) 325-2800,reo@pearsonrealtygroup.com,1 S WACKER DR,CHICAGO,IL,60606,1000 N MILWAUKEE AVE,CHICAGO,IL,60642,POINT (-87.63382336204693 41.71051515054914)
701808,333 W Hubbard St,09/10/2024,Federal Home Loan Mortgage Corp,07/22/2024,Mera Kordic,Mera Kordic,(312) 720-6667,merakordic@hotmail.com,1207 N DEARBORN ST,CHICAGO,IL,60610,1207 N DEARBORN ST,CHICAGO,IL,60610,POINT (-87.6369686148459 41.88983451171652)
703752,3817 W 61st Pl,09/17/2024,US Bank National Association,06/05/2024,Courtney Robertson,Courtney Robertson,(860) 241-2806,courtney.robertson@mccalla.com,"1 N DEARBORN ST , SUITE 1200",CHICAGO,IL,60602,"1 N DEARBORN ST , SUITE 1200",CHICAGO,IL,60602,POINT (-87.7186578546937 41.78134245343137)
704404,4249 W 21st Pl,09/19/2024,Arquilla M Lawrence,11/11/1998,Arquilla M Lawrence,Arquilla M Lawrence,(254) 727-9790,lawrencequilla5187@gmail.com,126 E CHESTNUT ST,CHICAGO,IL,60611,4249 W 21ST PL,CHICAGO,IL,60623,POINT (-87.73159106938107 41.852381109420236)
705773,2469 E 74th St,09/24/2024,Fannie Mae,09/16/2024,Adam Wavrunek/Domain Realty,Adam Wavrunek/Domain Realty,(773) 235-9150,aw@domainreo.com,1 S WACKER DR,CHICAGO,IL,60606,2624 W FULLERTON AVE,CHICAGO,IL,60647,POINT (-87.56377754834779 41.76072651995184)
706221,1000 N Lockwood Av,09/25/2024,"U.S. Bank National Association, as Trustee, successor in int",08/21/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.75829708760662 41.898654112285776)
706232,4047 N Kilbourn Av,09/25/2024,"AAIA RML, LLC",08/27/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.74041761050707 41.95486866457612)
706688,1116 W 112th St,09/27/2024,Fay Servicing,09/26/2024,Halina Zdanowksi,"Law Offices of Ira T. Nevel, LLC",(312) 357-1125,pleadings@nevellaw.com,"440 S LA SALLE ST , STE 2000",CHICAGO,IL,60605,1000 Essington Road,Joliet,IL,60435,POINT (-87.65034502716149 41.69055244651979)
707655,7628 S Eggleston Av,10/01/2024,Federal National Mortgage Association,09/23/2024,Pearson Realty Group,Pearson Realty Group,7733252800,reo@pearsonrealtygroup.com,1 S WACKER DR,CHICAGO,IL,60606,1000 N MILWAUKEE AVE,CHICAGO,IL,60642,POINT (-87.63577916390575 41.75534936508818)
707850,1040 W Adams St,10/02/2024,400 Capital,07/29/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.65358421213601 41.879224321915544)
707872,6917 S Indiana Av,10/02/2024,"SURANT INVESTMENTS, LLC",06/28/2024,Lucas Sambrook,Ira T. Nevel,(131) 235-7112,pleadings@nevellaw.com,645 Madison Avenue,New York,NY,10022,"645 Madison Avenue, 19th Floor",New York,NY,10022,POINT (-87.62005032089331 41.768706273455344)
708217,6745 S May St,10/03/2024,Real Equities Inc,08/27/2024,Jack Richter,Jack Richter,(312) 902-4032,jackrichter@gmail.com; stephan.kalka@gmail.com,4757 W Howard St #307,Skokie,IL,60076,4757 W Howard St #307,Skokie,IL,60076,POINT (-87.6529145024965 41.77101953795066)
708534,195 N Harbor Dr,10/04/2024,ALLIANT CREDIT UNION,09/16/2024,Grace Przybysz,Grace Przybysz,(773) 343-2551,grace.przybysz@comcast.net,11545 W TOUHY AVE,CHICAGO,IL,60666,3320 N CENTRAL AVE,CHICAGO,IL,60634,POINT (-87.61559960114916 41.8861772805657)
710492,8223 S Ingleside Av,10/13/2024,Fannie Mae,10/02/2024,Adam Wavrunek/Domain Realty,Adam Wavrunek/Domain Realty,(773) 235-9150,aw@domainreo.com,1 S WACKER DR,CHICAGO,IL,60606,2624 W FULLERTON AVE,CHICAGO,IL,60647,POINT (-87.6012281670705 41.74512631172597)
710885,1810 N Lincoln Park West,10/15/2024,"Citizens Bank, N.A.",09/17/2024,Grace Przybysz,Grace Przybysz,(773) 343-2551,grace.przybysz@comcast.net,10561 Telegraph Rd,Glen Allen,VA,23059,3320 N CENTRAL AVE,CHICAGO,IL,60634,POINT (-87.63642127192591 41.9151430959918)
710899,6527 S Marshfield Av,10/15/2024,Federal National Mortgage Association,10/09/2024,Pearson Realty Group,Pearson Realty Group,(773) 325-2800,reo@pearsonrealtygroup.com,1 S WACKER DR,CHICAGO,IL,60606,1000 N MILWAUKEE AVE,CHICAGO,IL,60642,POINT (-87.66521622710758 41.77499371609826)
712217,3950 N Lake Shore Dr,10/21/2024,"Wilmington Savings Fund Society, FSB, not in its individual",09/09/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.6453496205995 41.95434471865204)
713092,512 N McClurg Ct,10/22/2024,"Wells Fargo Bank, N.A., as Trustee, on behalf of  the regist",09/18/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.61783052258244 41.89151789453108)
713917,330 W Grand Av,10/23/2024,"2PK Designgs, LLC",10/18/2024,Paul Fortman,Paul Fortman,(773) 987-6056,pfortman@atproperties.com,356 Park Ave,Glencoe,IL,60022,356 Park Ave,Glencoe,IL,60022,POINT (-87.63687918536839 41.8916581540102)
716328,4624 S Ellis Av,10/28/2024,Federal Home Loan Mortgage Corporation,09/09/2024,Receivership Estate Over the Specific Assets of APEX CHICAGO,Receivership Estate Over the Specific Assets of APEX CHICAGO,(682) 428-9037,jennifer.altemus@trigild.com,8100 Jones Branch Drive,McLean,VA,22102,4131 N Central Expressway Suite 775,Dallas,TX,75204,POINT (-87.60186884782422 41.81063738991923)
716734,1205 W 97th St,10/29/2024,US. BANK NATION ASSOCIATION,09/06/2024,Alexandra Oates,Alexandra Oates,(562) 983-7597,alexandra.oates@mccalla.com,1205 W 97TH ST,CHICAGO,IL,60643,1200 N DEARBORN ST STE 1200,CHICAGO,IL,60610,POINT (-87.65313030882047 41.71801807396135)
719206,7553 S Paxton Av,11/07/2024,"Deutsche Bank National Trust Company, as Trustee, in trust f",09/09/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.57108276206326 41.7573765775608)
720255,6700 S South Shore Dr,11/12/2024,Amos Financial LLC,03/18/2022,Anthony Kopp,Anthony Kopp,(847) 433-2600,anthony@amosfinancial.com,"3330 Skokie Valley Rd., Suite 301",Highland Park,IL,60035,"3330 Skokie Valley Rd., Suite 301",Highland Park,IL,60035,POINT (-87.56689930583318 41.77343856600946)
722927,2811 W 82nd St,11/19/2024,Fannie Mae,10/29/2024,Adam Wavrunek/Domain Realty,Adam Wavrunek/Domain Realty,(773) 235-9150,aw@domainreo.com,1 S WACKER DR,CHICAGO,IL,60606,2624 W FULLERTON AVE,CHICAGO,IL,60647,POINT (-87.69299718235338 41.74436571500673)
724071,7630 S May St,11/22/2024,US. BANK NATION ASSOCIATION,09/25/2024,Alexandra Oates,Alexandra Oates,(562) 983-7597,alexandra.oates@mccalla.com,1 N DEARBORN ST STE 1200,CHICAGO,IL,60602,1 N. Dearborn Suite 1200,"Chicago, IL 60602",IL,60602,POINT (-87.65279268098101 41.75503552506771)
730535,8527 S Colfax Av,12/13/2024,Sharestates Investments,10/24/2024,Allen Shayanfekr,Ira T. Nevel,(131) 235-7112,pleadings@nevellaw.com,8 Bond Street,Great Neck,NY,11021,"8 Bond Street, Ste 100",Great Neck,NY,11021,POINT (-87.5610425918107 41.74006962426393)
734042,7513 N Winchester Av,12/23/2024,"PNC Bank, National Association",12/11/2024,PNC Bank NA,PNC Bank National Association Michael Gibson,(937) 619-2501,reo@pnc.com,3232 Newmark Dr B6-YM14-01-V,Miamisburg,OH,45342,249 Fifth Ave Mail Stop P1-POPP-17-B,Pittsburgh,PA,15222,POINT (-87.67890211515481 42.01833258147916)
740175,5415 N Sheridan Rd,01/07/2025,First Key -- Securitized,08/28/2025,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.65495264052998 41.980473329827255)
740725,6415 N Damen Av,01/08/2025,"Federal Home Loan Mortgage Corporation, as Trustee for the b",09/11/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.6800051936741 41.998356998315174)
741357,300 N State St,01/09/2025,"FAY SERVICING , LLC",12/03/2024,Stratos Rounis/SR Realty Group,Ira T. Nevel,(312) 357-1125,pleadings@nevellaw.com,425 S FINANCIAL PL,CHICAGO,IL,60605,5039 Coyle Avenue,Skokie,IL,60077,POINT (-87.62815306467208 41.88755787281287)
742040,5002 W Gunnison St,01/10/2025,"MV Holdings Group, LLC",01/10/2025,Mike Vesole,Mark Edison,(630) 495-3951,markedison@markedisonlaw.com,"242 N. York Street, Unit 319",Elmhurst,IL,60126,"242 N. York Street, Unit 319",Elmhurst,IL,60126,POINT (-87.75285048930746 41.96898877091204)
742939,4800 S Chicago Beach Dr,01/13/2025,US Bank National Association,09/25/2024,Crystal Staples,Crystal Staples,(312) 476-5160,crystal.staples@mccalla.com,"1 N DEARBORN ST , SUITE 1200",CHICAGO,IL,60602,"1 N DEARBORN ST , SUITE 1200",CHICAGO,IL,60602,POINT (-87.5866743553796 41.807254392728545)
744101,8518 S Dante Av,01/16/2025,Fannie Mae,12/23/2024,Adam Wavrunek/Domain Realty,Adam Wavrunek/Domain Realty,(773) 235-9150,aw@domainreo.com,1 S WACKER DR,CHICAGO,IL,60606,2624 W FULLERTON AVE,CHICAGO,IL,60647,POINT (-87.58927716795097 41.73990833121511)
746746,7927 S Ridgeland Av,01/22/2025,Goldman Sachs Securities,07/02/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.58151305533546 41.75071348437751)
747357,5630 S Throop St,01/23/2025,CCF REAL ESTATE HOLDINGS LLC,01/06/2025,BOLI Management LLC,BOLI Management LLC,(312) 800-1125,info@bolirealty.com,1242 W LAWRENCE AVE,CHICAGO,IL,60640,1242 W LAWRENCE AVE,CHICAGO,IL,60640,POINT (-87.65737908633045 41.79137109737087)
748651,9542 S Wallace St,01/27/2025,Wilmington Service c/o Fay Servicing,01/17/2025,"Eric Egeland, GenStone Realty",Ira T. Nevel,(312) 357-1125,pleadings@nevellaw.com,425 S FINANCIAL PL,CHICAGO,IL,60605,100 S. Saunders Road,Lake Forest,IL,60045,POINT (-87.63847277565476 41.7202474215)
749151,1250 S Michigan Av,01/28/2025,"Vesole Real Estate II, LLC",01/14/2025,Mike Vesole,Mark Edison,(630) 495-3951,markedison@markedisonlaw.com,"242 N. York Street, Unit 319",Elmhurst,IL,60126,"242 N. York Street, Unit 319",Elmhurst,IL,60126,POINT (-87.62426767322484 41.86607358683167)
749726,7509 N Oleander Av,01/29/2025,"Federal Home Loan Mortgage Corporation, as Trustee for the b",12/23/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.81496649397175 42.01726932214418)
750254,1821 S Springfield Av,01/30/2025,CCF REAL ESTATE HOLDINGS LLC,01/06/2025,BOLI Management LLC,BOLI Management LLC,(312) 800-1125,info@bolirealty.com,1242 W LAWRENCE AVE,CHICAGO,IL,60640,1242 W LAWRENCE AVE,CHICAGO,IL,60640,POINT (-87.72224217391965 41.856413702424454)
750302,2640 N Ashland Av,01/30/2025,"Federal Home Loan Mortgage Corporation, as Trustee for the b",12/16/2024,Oak River Property Manangement,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.66845887854036 41.92992478535036)
750778,6060 N Ridge Av,01/31/2025,2PK Designs LLC,01/30/2025,Paul Fortman,Paul Fortman,(773) 987-6056,pfortman@atproperties.com,356 Park Ave,Glencoe,IL,60022,356 Park Ave,Glencoe,IL,60022,POINT (-87.67407238253956 41.99159374491394)
755075,3709 W 66th Pl,02/12/2025,"Wilmington Savings Fund Society, FSB, not in its individual",01/07/2025,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.7156693435531 41.77228145488221)
755408,655 W Irving Park Rd,02/13/2025,"Towd Point Mortgage Trust 2017-FRE2, U.S. Bank National Asso",12/23/2024,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.64724433122487 41.95449395556194)
756594,40 E 9th St,02/18/2025,PNC Bank National Association,01/17/2025,PNC Bank NA,PNC Bank National Association Michael Gibson,(937) 619-2501,reo@pnc.com,3232 Newmark Dr  B6-YM14-01-V,Miamisburg,OH,45342,249 5th Ave P1-POPP-17-8,Pittsburgh,PA,15222,POINT (-87.62604790475434 41.87066257753105)
757939,6910 S Dorchester Av,02/21/2025,"Deutsche Bank National Trust Company, as Trustee, on behalf",01/08/2025,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.59122667445692 41.769484791666)
758992,6106 S California Av,02/24/2025,"JPMorgan Chase Bank, MSR Purchase",01/08/2025,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.69363395465041 41.782496965288104)
759771,5147 S Campbell Av,02/26/2025,Global Atlantic Financial Company,01/22/2025,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.68649357870669 41.79972197368754)
760250,7951 S Maplewood Av,02/27/2025,Adele Hochhauser,01/21/2025,Gershon Draiman,Gershon Draiman,(847) 779-0822,gdraiman@yahoo.com,7520 Skokie Blvd,SKokie,IL,60077,7520 Skokie Blvd,SKokie,IL,60077,POINT (-87.68632685610791 41.74849350030689)
760429,4938 W Wrightwood Av,02/27/2025,"Towd Point Mortgage Trust 2017-4, U.S. Bank National Associa",01/22/2025,Oak River Property Management,James Halpin,(312) 263-1414,araceli.gallardo@oakriverpm.com,3217 S Decker Lake Dr,Salt Lake City,UT,84119,1464 E Whitestone Blvd Suite 101,Cedar Park,TX,78613,POINT (-87.75048265891604 41.927967159979936)
761789,12211 S Wallace St,03/03/2025,U.S. Bank National Association,02/20/2025,"McCalla Raymer Leibert Pierce, LLP","McCalla Raymer Leibert Pierce, LLP",(860) 241-2806,Courtney.Robertson@mccalla.com,2800 Tamarack Road,Owensboro,KY,42301,1 N DEARBORN ST STE 1200,CHICAGO,IL,60602,POINT (-87.63675995070503 41.67203693674891)
763385,29 S La Salle St,03/07/2025,BRECS VII Millennium Chicago LLC,02/06/2025,Willow Bridge Property Company as agent,Willow Bridge Property Company as agent,(312) 535-6741,millenniumonlasallemgr@willowbridgepc.com,29 S LA SALLE ST,CHICAGO,IL,60603,29 S LA SALLE ST,CHICAGO,IL,60603,POINT (-87.63219570286168 41.88115309380635)
763965,8636 S Laflin St,03/10/2025,U.S. Bank National Association,02/06/2025,"McCalla Raymer Leibert Pierce, LLP","McCalla Raymer Leibert Pierce, LLP",(860) 241-2806,Courtney.Robertson@mccalla.com,2800 Tamarack Road,Owensboro,KY,42301,1 N DEARBORN ST STE 1200,CHICAGO,IL,60602,POINT (-87.66079855094598 41.73653751810531)
766916,8132 S Marshfield Av,03/17/2025,Fay Servicing,03/11/2025,Anthony Disano,Ira T. Nevel,(312) 357-1125,pleadings@nevellaw.com,425 S FINANCIAL PL,CHICAGO,IL,60605,3501 W. Algonquin Road,Rolling Meadows,IL,60008,POINT (-87.66467984156127 41.74570099296551)
